site,sensor,date,year,month,day,hour.24,hour,lat,lon,microsite,rep,temp,intensity,pendant.id,timeblock,soil.moisture,cover.type
panoche,hobo.pendant,05/26/19,2019,5,26,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,45.466,,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,46.908,,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,47.624,,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,47.624,,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,46.008,2,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,46.908,8,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,61.569,124,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,63.282,2944,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,61.741,496,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,54.147,372,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,52.576,496,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,64.481,5376,20578912,afternoon,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,71.512,5632,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,67.735,512,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,80.382,6144,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,62.94,1728,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,59.851,256,20578912,evening,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,53.449,1152,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,50.466,464,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,41.994,,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,41.067,,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,39.947,,20578912,morning,23,15
panoche,hobo.pendant,05/26/19,2019,5,26,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,39.573,,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,39.007,,20578912,afternoon,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,37.679,,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,37.87,,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,36.531,,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,37.488,,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,41.81,33,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,50.819,6144,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,60.712,9216,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,69.964,1752,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,82.33,18432,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,85.735,1748,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,77.05,6656,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,74.271,5376,20578912,afternoon,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,83.399,5632,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,68.592,3328,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,79.502,5632,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,74.446,3328,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,62.769,1472,20578912,evening,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,60.539,896,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,56.404,272,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,52.576,,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,45.828,,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,44.379,,20578912,morning,23,15
panoche,hobo.pendant,05/27/19,2019,5,27,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,47.266,,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,47.446,,20578912,afternoon,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,46.908,,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,46.369,,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,41.994,,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,42.915,,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,47.624,17,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,49.404,768,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,57.785,1728,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,66.022,3456,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,71.168,468,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,90.309,128,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,93.304,1536,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,92.363,5376,20578912,afternoon,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,95.4,16384,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,94.633,7424,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,94.253,468,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,95.59,496,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,92.55,2432,20578912,evening,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,74.446,1664,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,64.825,672,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,56.23,,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,52.925,,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,55.711,,20578912,morning,23,15
panoche,hobo.pendant,05/28/19,2019,5,28,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,57.441,,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,56.923,,20578912,afternoon,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,55.364,,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,56.057,,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,56.577,,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,53.973,,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,50.29,85,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,62.425,4352,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,83.579,128,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,82.508,124,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,91.24,13312,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,101.685,1748,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,106.835,16384,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,103.512,13824,20578912,afternoon,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,107.046,13312,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,104.128,6656,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,103.307,4864,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,101.887,384,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,98.503,372,20578912,evening,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,91.8,2432,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,76.703,864,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,63.968,,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,61.227,,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,61.054,,20578912,morning,23,15
panoche,hobo.pendant,05/29/19,2019,5,29,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,59.164,,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,57.958,,20578912,afternoon,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,56.23,,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,54.495,,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,56.75,,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,58.131,,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,55.537,13,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,69.964,5376,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,89.017,12288,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,89.384,12288,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,99.489,128,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,101.484,1536,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,104.747,19456,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,106.205,16384,20578912,afternoon,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,105.161,128,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,91.987,3328,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,98.11,2944,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,83.579,248,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,104.333,3968,20578912,evening,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,90.867,2432,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,75.832,1152,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,62.083,,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,57.785,,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,54.147,,20578912,morning,23,15
panoche,hobo.pendant,05/30/19,2019,5,30,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,53.1,,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,55.537,,20578912,afternoon,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,52.925,,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,56.057,,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,54.842,,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,52.225,,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,54.669,69,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,68.421,512,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,85.374,11776,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,86.641,128,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,94.062,12288,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,102.29,1748,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,104.54,1536,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,12:46:02,12:46:02 PM,36.69363,-120.79318,triangle,1,105.994,13312,20578912,afternoon,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,1:46:26,1:46:26 AM,36.69363,-120.79318,triangle,1,108.322,128,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,2:46:26,2:46:26 AM,36.69363,-120.79318,triangle,1,107.046,7936,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,3:46:26,3:46:26 AM,36.69363,-120.79318,triangle,1,85.374,1984,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,4:46:26,4:46:26 AM,36.69363,-120.79318,triangle,1,81.266,2816,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,5:46:26,5:46:26 AM,36.69363,-120.79318,triangle,1,77.574,896,20578912,evening,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,6:46:26,6:46:26 AM,36.69363,-120.79318,triangle,1,97.72,32,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,7:46:26,7:46:26 AM,36.69363,-120.79318,triangle,1,84.834,148,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,8:46:26,8:46:26 AM,36.69363,-120.79318,triangle,1,65.338,,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,9:46:26,9:46:26 AM,36.69363,-120.79318,triangle,1,62.769,,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,10:46:02,10:46:02 AM,36.69363,-120.79318,triangle,1,60.195,,20578912,morning,23,15
panoche,hobo.pendant,05/31/19,2019,5,31,11:46:02,11:46:02 AM,36.69363,-120.79318,triangle,1,60.195,,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,12:46:00,12:46:00 PM,36.69363,-120.79318,triangle,1,60.024,,20578912,afternoon,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,1:46:00,1:46:00 AM,36.69363,-120.79318,triangle,1,57.785,,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,2:46:00,2:46:00 AM,36.69363,-120.79318,triangle,1,58.82,,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,3:46:00,3:46:00 AM,36.69363,-120.79318,triangle,1,57.096,,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,4:46:00,4:46:00 AM,36.69363,-120.79318,triangle,1,57.958,,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,5:46:00,5:46:00 AM,36.69363,-120.79318,triangle,1,57.096,92,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,6:46:00,6:46:00 AM,36.69363,-120.79318,triangle,1,74.271,512,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,7:46:00,7:46:00 AM,36.69363,-120.79318,triangle,1,90.309,12288,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,8:46:00,8:46:00 AM,36.69363,-120.79318,triangle,1,93.873,124,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,9:46:00,9:46:00 AM,36.69363,-120.79318,triangle,1,102.9,18432,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,10:46:00,10:46:00 AM,36.69363,-120.79318,triangle,1,106.624,1536,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,11:46:00,11:46:00 AM,36.69363,-120.79318,triangle,1,110.482,1536,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,12:46:00,12:46:00 PM,36.69363,-120.79318,triangle,1,111.801,1748,20578912,afternoon,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,1:46:00,1:46:00 AM,36.69363,-120.79318,triangle,1,112.244,11264,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,2:46:00,2:46:00 AM,36.69363,-120.79318,triangle,1,110.482,6912,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,3:46:00,3:46:00 AM,36.69363,-120.79318,triangle,1,99.291,2432,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,4:46:00,4:46:00 AM,36.69363,-120.79318,triangle,1,77.4,1152,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,5:46:00,5:46:00 AM,36.69363,-120.79318,triangle,1,78.8,248,20578912,evening,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,6:46:00,6:46:00 AM,36.69363,-120.79318,triangle,1,94.633,2816,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,7:46:00,7:46:00 AM,36.69363,-120.79318,triangle,1,80.029,1152,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,8:46:00,8:46:00 AM,36.69363,-120.79318,triangle,1,64.481,,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,9:46:00,9:46:00 AM,36.69363,-120.79318,triangle,1,63.282,,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,10:46:00,10:46:00 AM,36.69363,-120.79318,triangle,1,62.254,,20578912,morning,23,15
panoche,hobo.pendant,19-01-2006,2019,6,1,11:46:00,11:46:00 AM,36.69363,-120.79318,triangle,1,61.912,,20578912,morning,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,12:46:00,12:46:00 PM,36.69363,-120.79318,triangle,1,62.769,,20578912,afternoon,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,1:46:00,1:46:00 AM,36.69363,-120.79318,triangle,1,63.797,,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,2:46:00,2:46:00 AM,36.69363,-120.79318,triangle,1,58.303,,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,3:46:00,3:46:00 AM,36.69363,-120.79318,triangle,1,56.057,,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,4:46:00,4:46:00 AM,36.69363,-120.79318,triangle,1,56.75,,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,5:46:00,5:46:00 AM,36.69363,-120.79318,triangle,1,57.785,78,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,6:46:00,6:46:00 AM,36.69363,-120.79318,triangle,1,74.446,512,20578912,morning,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,7:46:00,7:46:00 AM,36.69363,-120.79318,triangle,1,89.2,11776,20578912,morning,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,8:46:00,8:46:00 AM,36.69363,-120.79318,triangle,1,91.053,11264,20578912,morning,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,9:46:00,9:46:00 AM,36.69363,-120.79318,triangle,1,100.882,128,20578912,morning,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,10:46:00,10:46:00 AM,36.69363,-120.79318,triangle,1,107.683,1748,20578912,morning,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,11:46:00,11:46:00 AM,36.69363,-120.79318,triangle,1,110.482,11776,20578912,morning,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,12:46:00,12:46:00 PM,36.69363,-120.79318,triangle,1,110.701,15872,20578912,afternoon,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,1:46:00,1:46:00 AM,36.69363,-120.79318,triangle,1,110.046,9728,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,2:46:00,2:46:00 AM,36.69363,-120.79318,triangle,1,110.264,7168,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,3:46:00,3:46:00 AM,36.69363,-120.79318,triangle,1,104.128,64,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,4:46:00,4:46:00 AM,36.69363,-120.79318,triangle,1,99.885,496,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,5:46:00,5:46:00 AM,36.69363,-120.79318,triangle,1,92.174,1344,20578912,evening,23,15
panoche,hobo.pendant,19-02-2006,2019,6,2,6:46:00,6:46:00 AM,36.69363,-120.79318,triangle,1,84.654,1792,20578912,morning,23,15
